"leg_exp","site","variable","value","other","Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous","sort_old","crunch_old","all_ages2","Latitude_DD","Longitude_DD","program","repository"
"48","401","Cretaceous","Cretaceous",NA,"Pleistocene",NA,NA,NA,"Eocene","Paleocene","Cretaceous","Jurassic",NA,"Pleistocene, Eocene, Paleocene, Cretaceous, Jurassic",47.4275,-8.8103,"DSDP","BCR"
"48","401","sort_old","Jurassic",NA,"Pleistocene",NA,NA,NA,"Eocene","Paleocene","Cretaceous","Jurassic",NA,"Pleistocene, Eocene, Paleocene, Cretaceous, Jurassic",47.4275,-8.8103,"DSDP","BCR"
"48","401","Eocene","Eocene",NA,"Pleistocene",NA,NA,NA,"Eocene","Paleocene","Cretaceous","Jurassic",NA,"Pleistocene, Eocene, Paleocene, Cretaceous, Jurassic",47.4275,-8.8103,"DSDP","BCR"
"48","401","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,"Eocene","Paleocene","Cretaceous","Jurassic",NA,"Pleistocene, Eocene, Paleocene, Cretaceous, Jurassic",47.4275,-8.8103,"DSDP","BCR"
"48","402","Eocene","Eocene",NA,"Pleistocene",NA,NA,NA,"Eocene",NA,"Cretaceous",NA,NA,"Pleistocene, Eocene, Cretaceous",47.8747,-8.8407,"DSDP","BCR"
"48","402","Cretaceous","Cretaceous",NA,"Pleistocene",NA,NA,NA,"Eocene",NA,"Cretaceous",NA,NA,"Pleistocene, Eocene, Cretaceous",47.8747,-8.8407,"DSDP","BCR"
"48","402","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,"Eocene",NA,"Cretaceous",NA,NA,"Pleistocene, Eocene, Cretaceous",47.8747,-8.8407,"DSDP","BCR"
"48","403","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",56.1385,-23.294,"DSDP","BCR"
"48","403","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",56.1385,-23.294,"DSDP","BCR"
"48","403","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",56.1385,-23.294,"DSDP","BCR"
"48","403","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",56.1385,-23.294,"DSDP","BCR"
"48","403","Paleocene","Paleocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",56.1385,-23.294,"DSDP","BCR"
"48","403","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",56.1385,-23.294,"DSDP","BCR"
"48","404","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",56.0522,-23.2492,"DSDP","BCR"
"48","404","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",56.0522,-23.2492,"DSDP","BCR"
"48","404","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",56.0522,-23.2492,"DSDP","BCR"
"48","404","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",56.0522,-23.2492,"DSDP","BCR"
"48","405","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",55.3363,-22.0582,"DSDP","BCR"
"48","405","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",55.3363,-22.0582,"DSDP","BCR"
"48","405","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",55.3363,-22.0582,"DSDP","BCR"
"48","405","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",55.3363,-22.0582,"DSDP","BCR"
"48","406","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",55.2583,-22.0902,"DSDP","BCR"
"48","406","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",55.2583,-22.0902,"DSDP","BCR"
"48","406","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",55.2583,-22.0902,"DSDP","BCR"
"48","406","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",55.2583,-22.0902,"DSDP","BCR"
"49","407","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",63.9387,-30.576,"DSDP","BCR"
"49","407","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",63.9387,-30.576,"DSDP","BCR"
"49","407","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",63.9387,-30.576,"DSDP","BCR"
"49","407","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",63.9387,-30.576,"DSDP","BCR"
"49","408","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",63.3772,-28.9118,"DSDP","BCR"
"49","408","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",63.3772,-28.9118,"DSDP","BCR"
"49","408","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",63.3772,-28.9118,"DSDP","BCR"
"49","409","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",62.6163,-25.9528,"DSDP","BCR"
"49","409","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",62.6163,-25.9528,"DSDP","BCR"
"49","410","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",45.5088,-29.476,"DSDP","BCR"
"49","410","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",45.5088,-29.476,"DSDP","BCR"
"49","410","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",45.5088,-29.476,"DSDP","BCR"
"49","411","other","HARD ROCK","HARD ROCK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",36.7662,-33.3883,"DSDP","BCR"
"49","412","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",36.5623,-33.166,"DSDP","BCR"
"49","413","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",36.5432,-33.175,"DSDP","BCR"
"49","414","other","NO CORES","NO CORES",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"5","32","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",37.1272,-127.5563,"DSDP","GCR"
"5","32","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",37.1272,-127.5563,"DSDP","GCR"
"5","32","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",37.1272,-127.5563,"DSDP","GCR"
"5","32","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",37.1272,-127.5563,"DSDP","GCR"
"5","33","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",39.4747,-127.4968,"DSDP","GCR"
"5","33","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",39.4747,-127.4968,"DSDP","GCR"
"5","33","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",39.4747,-127.4968,"DSDP","GCR"
"5","34","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",39.4702,-127.2757,"DSDP","GCR"
"5","34","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",39.4702,-127.2757,"DSDP","GCR"
"5","34","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",39.4702,-127.2757,"DSDP","GCR"
"5","34","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",39.4702,-127.2757,"DSDP","GCR"
"5","35","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",40.6737,-127.4747,"DSDP","GCR"
"5","36","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",40.9847,-130.1097,"DSDP","GCR"
"5","36","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",40.9847,-130.1097,"DSDP","GCR"
"5","36","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",40.9847,-130.1097,"DSDP","GCR"
"5","37","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",40.979,-140.7185,"DSDP","GCR"
"5","38","Eocene","Eocene",NA,NA,NA,NA,NA,"Eocene",NA,NA,NA,NA,"Eocene",38.702,-140.3545,"DSDP","GCR"
"5","39","Eocene","Eocene",NA,NA,NA,NA,NA,"Eocene",NA,NA,NA,NA,"Eocene",32.8047,-139.5715,"DSDP","GCR"
"5","40","Eocene","Eocene",NA,NA,NA,NA,NA,"Eocene",NA,NA,NA,NA,"Eocene",19.7928,-139.9013,"DSDP","GCR"
"5","41","Eocene","Eocene",NA,NA,NA,"Miocene",NA,"Eocene",NA,NA,NA,NA,"Miocene, Eocene",19.8542,-140.048,"DSDP","GCR"
"5","41","Miocene","Miocene",NA,NA,NA,"Miocene",NA,"Eocene",NA,NA,NA,NA,"Miocene, Eocene",19.8542,-140.048,"DSDP","GCR"
"5","42","Eocene","Eocene",NA,NA,NA,NA,"Oligocene","Eocene",NA,NA,NA,NA,"Oligocene, Eocene",13.8427,-140.1885,"DSDP","GCR"
"5","42","Oligocene","Oligocene",NA,NA,NA,NA,"Oligocene","Eocene",NA,NA,NA,NA,"Oligocene, Eocene",13.8427,-140.1885,"DSDP","GCR"
"5","43","other","NO KNOWN AGES","NO KNOWN AGES",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",17.1098,-151.3752,"DSDP","GCR"
"50","415","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Eocene, Paleocene, Cretaceous",31.0287,-11.6518,"DSDP","BCR"
"50","415","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Eocene, Paleocene, Cretaceous",31.0287,-11.6518,"DSDP","BCR"
"50","415","Paleocene","Paleocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Eocene, Paleocene, Cretaceous",31.0287,-11.6518,"DSDP","BCR"
"50","415","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Eocene, Paleocene, Cretaceous",31.0287,-11.6518,"DSDP","BCR"
"50","415","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Eocene, Paleocene, Cretaceous",31.0287,-11.6518,"DSDP","BCR"
"50","415","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Eocene, Paleocene, Cretaceous",31.0287,-11.6518,"DSDP","BCR"
"50","416","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",32.8363,-10.801,"DSDP","BCR"
"50","416","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",32.8363,-10.801,"DSDP","BCR"
"50","416","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",32.8363,-10.801,"DSDP","BCR"
"50","416","Paleocene","Paleocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",32.8363,-10.801,"DSDP","BCR"
"50","416","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",32.8363,-10.801,"DSDP","BCR"
"50","416","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",32.8363,-10.801,"DSDP","BCR"
"50","416","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",32.8363,-10.801,"DSDP","BCR"
"51","417","Cretaceous","Cretaceous",NA,NA,NA,NA,NA,"Eocene",NA,"Cretaceous",NA,NA,"Eocene, Cretaceous",25.1105,-68.0413,"DSDP","BCR"
"51","417","Eocene","Eocene",NA,NA,NA,NA,NA,"Eocene",NA,"Cretaceous",NA,NA,"Eocene, Cretaceous",25.1105,-68.0413,"DSDP","BCR"
"52","417","Cretaceous","Cretaceous",NA,NA,NA,NA,NA,"Eocene",NA,"Cretaceous",NA,NA,"Eocene, Cretaceous",25.1115,-68.0468,"DSDP","BCR"
"52","417","Eocene","Eocene",NA,NA,NA,NA,NA,"Eocene",NA,"Cretaceous",NA,NA,"Eocene, Cretaceous",25.1115,-68.0468,"DSDP","BCR"
"52","418","Cretaceous","Cretaceous",NA,NA,NA,NA,NA,"Eocene",NA,"Cretaceous",NA,NA,"Eocene, Cretaceous",25.035,-68.0573,"DSDP","BCR"
"52","418","Eocene","Eocene",NA,NA,NA,NA,NA,"Eocene",NA,"Cretaceous",NA,NA,"Eocene, Cretaceous",25.035,-68.0573,"DSDP","BCR"
"53","418","Cretaceous","Cretaceous",NA,NA,NA,NA,NA,"Eocene",NA,"Cretaceous",NA,NA,"Eocene, Cretaceous",25.035,-68.0573,"DSDP","BCR"
"53","418","Eocene","Eocene",NA,NA,NA,NA,NA,"Eocene",NA,"Cretaceous",NA,NA,"Eocene, Cretaceous",25.035,-68.0573,"DSDP","BCR"
"54","419","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",8.9327,-105.6862,"DSDP","GCR"
"54","419","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",8.9327,-105.6862,"DSDP","GCR"
"54","420","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",9.0083,-106.1053,"DSDP","GCR"
"54","420","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",9.0083,-106.1053,"DSDP","GCR"
"54","421","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",9.0235,-106.0613,"DSDP","GCR"
"54","422","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",9.1765,-105.2712,"DSDP","GCR"
"54","423","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",9.1468,-105.1095,"DSDP","GCR"
"54","424","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",0.5938,-86.1303,"DSDP","GCR"
"54","425","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",1.3947,-86.0703,"DSDP","GCR"
"54","425","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",1.3947,-86.0703,"DSDP","GCR"
"54","426","other","NO CORES","NO CORES",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"54","427","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",8.1132,-104.6058,"DSDP","GCR"
"54","428","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",9.0462,-105.4357,"DSDP","GCR"
"54","428","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",9.0462,-105.4357,"DSDP","GCR"
"54","429","Pliocene","Pliocene",NA,NA,"Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pliocene",9.0335,-106.7645,"DSDP","GCR"
"55","430","Paleocene","Paleocene",NA,NA,NA,NA,NA,"Eocene","Paleocene",NA,NA,NA,"Eocene, Paleocene",37.9813,170.5908,"DSDP","GCR"
"55","430","Eocene","Eocene",NA,NA,NA,NA,NA,"Eocene","Paleocene",NA,NA,NA,"Eocene, Paleocene",37.9813,170.5908,"DSDP","GCR"
"55","431","Eocene","Eocene",NA,"Pleistocene",NA,NA,NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Eocene",42.4232,170.5433,"DSDP","GCR"
"55","431","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Eocene",42.4232,170.5433,"DSDP","GCR"
"55","432","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,"Paleocene",NA,NA,NA,"Pleistocene, Paleocene",41.3338,170.379,"DSDP","GCR"
"55","432","Paleocene","Paleocene",NA,"Pleistocene",NA,NA,NA,NA,"Paleocene",NA,NA,NA,"Pleistocene, Paleocene",41.3338,170.379,"DSDP","GCR"
"55","433","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",44.7767,170.021,"DSDP","GCR"
"55","433","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",44.7767,170.021,"DSDP","GCR"
"55","433","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",44.7767,170.021,"DSDP","GCR"
"55","433","Paleocene","Paleocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",44.7767,170.021,"DSDP","GCR"
"55","433","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",44.7767,170.021,"DSDP","GCR"
"55","433","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",44.7767,170.021,"DSDP","GCR"
"56","434","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",39.746,144.102,"DSDP","KCC"
"56","434","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",39.746,144.102,"DSDP","KCC"
"56","434","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",39.746,144.102,"DSDP","KCC"
"56","435","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",39.7348,143.7922,"DSDP","KCC"
"56","435","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",39.7348,143.7922,"DSDP","KCC"
"56","436","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Cretaceous",39.9327,145.5578,"DSDP","KCC"
"56","436","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Cretaceous",39.9327,145.5578,"DSDP","KCC"
"56","436","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Cretaceous",39.9327,145.5578,"DSDP","KCC"
"56","436","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Cretaceous",39.9327,145.5578,"DSDP","KCC"
"56","436","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Cretaceous",39.9327,145.5578,"DSDP","KCC"
"56","436","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Cretaceous",39.9327,145.5578,"DSDP","KCC"
"56","437","other","NO CORES","NO CORES",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",39.8972,145.6663,"DSDP","KCC"
"57","438","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",40.6292,143.2317,"DSDP","KCC"
"57","438","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",40.6292,143.2317,"DSDP","KCC"
"57","438","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",40.6292,143.2317,"DSDP","KCC"
"57","439","Cretaceous","Cretaceous",NA,NA,NA,"Miocene","Oligocene",NA,NA,"Cretaceous",NA,NA,"Miocene, Oligocene, Cretaceous",40.6268,143.3105,"DSDP","KCC"
"57","439","Miocene","Miocene",NA,NA,NA,"Miocene","Oligocene",NA,NA,"Cretaceous",NA,NA,"Miocene, Oligocene, Cretaceous",40.6268,143.3105,"DSDP","KCC"
"57","439","Oligocene","Oligocene",NA,NA,NA,"Miocene","Oligocene",NA,NA,"Cretaceous",NA,NA,"Miocene, Oligocene, Cretaceous",40.6268,143.3105,"DSDP","KCC"
"57","440","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",39.7388,143.929,"DSDP","KCC"
"57","440","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",39.7388,143.929,"DSDP","KCC"
"57","440","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",39.7388,143.929,"DSDP","KCC"
"57","441","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",39.7508,144.0765,"DSDP","KCC"
"57","441","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",39.7508,144.0765,"DSDP","KCC"
