"Title","Keywords","Creator","Notes","Duration","Special","YouTube.Link","YouTube.Channel","Exp.or.Group"
"Ship Tour with Rosa Hughes-Currie","Core Flow",NA,NA,"00:19:13",NA,"https://www.youtube.com/watch?v=8Z4kzXPGELU","The JOIDES Resolution","374"
"Ship Tour with Rosa Hughes-Currie","Labs",NA,NA,"00:19:13",NA,"https://www.youtube.com/watch?v=8Z4kzXPGELU","The JOIDES Resolution","374"
"Ship Tour with Rosa Hughes-Currie","Derrick",NA,NA,"00:19:13",NA,"https://www.youtube.com/watch?v=8Z4kzXPGELU","The JOIDES Resolution","374"
"Ship Tour with Rosa Hughes-Currie","Ocean",NA,NA,"00:19:13",NA,"https://www.youtube.com/watch?v=8Z4kzXPGELU","The JOIDES Resolution","374"
"Ship Tour with Rosa Hughes-Currie","Interviews/Career Paths",NA,NA,"00:19:13",NA,"https://www.youtube.com/watch?v=8Z4kzXPGELU","The JOIDES Resolution","374"
"Ship Tour with Rosa Hughes-Currie","Life at Sea",NA,NA,"00:19:13",NA,"https://www.youtube.com/watch?v=8Z4kzXPGELU","The JOIDES Resolution","374"
"Ship Tour with Rosa Hughes-Currie","Drilling/Rigfloor",NA,NA,"00:19:13",NA,"https://www.youtube.com/watch?v=8Z4kzXPGELU","The JOIDES Resolution","374"
"Ship Tour with Rosa Hughes-Currie","Bridge",NA,NA,"00:19:13",NA,"https://www.youtube.com/watch?v=8Z4kzXPGELU","The JOIDES Resolution","374"
"Ship Tour with Rosa Hughes-Currie","Life Boats",NA,NA,"00:19:13",NA,"https://www.youtube.com/watch?v=8Z4kzXPGELU","The JOIDES Resolution","374"
"ShipSquad - JR Academy","Science",NA,NA,"00:07:10",NA,"https://www.youtube.com/watch?v=Xb5C86eHajQ","The JOIDES Resolution","385T"
"ShipSquad - JR Academy","Labs",NA,NA,"00:07:10",NA,"https://www.youtube.com/watch?v=Xb5C86eHajQ","The JOIDES Resolution","385T"
"ShipSquad - JR Academy","Life at Sea",NA,NA,"00:07:10",NA,"https://www.youtube.com/watch?v=Xb5C86eHajQ","The JOIDES Resolution","385T"
"ShipSquad - JR Academy","Drilling/Rigfloor",NA,NA,"00:07:10",NA,"https://www.youtube.com/watch?v=Xb5C86eHajQ","The JOIDES Resolution","385T"
"ShipSquad - JR Academy","Steel Beach",NA,NA,"00:07:10",NA,"https://www.youtube.com/watch?v=Xb5C86eHajQ","The JOIDES Resolution","385T"
"ShipSquad - JR Academy","Ocean",NA,NA,"00:07:10",NA,"https://www.youtube.com/watch?v=Xb5C86eHajQ","The JOIDES Resolution","385T"
"ShipSquad - JR Academy","Catwalk",NA,NA,"00:07:10",NA,"https://www.youtube.com/watch?v=Xb5C86eHajQ","The JOIDES Resolution","385T"
"Silicaflagellates","Science","Sian Proctor",NA,"00:02:37",NA,"https://www.youtube.com/watch?v=Dt09YiRGZ4E","Dr. Sian Proctor","383"
"Silicaflagellates","Interviews/Career Paths","Sian Proctor",NA,"00:02:37",NA,"https://www.youtube.com/watch?v=Dt09YiRGZ4E","Dr. Sian Proctor","383"
"Slip and Cut!","Drilling/Rigfloor","Jennifer C. Field",NA,"00:03:06",NA,"https://www.youtube.com/watch?v=CGHaVrtFzUQ","The JOIDES Resolution","395"
"Slip and Cut!","Derrick","Jennifer C. Field",NA,"00:03:06",NA,"https://www.youtube.com/watch?v=CGHaVrtFzUQ","The JOIDES Resolution","395"
"Source to Sink Expedition 354","Catwalk","Lisa Strong",NA,"00:05:55",NA,"https://www.youtube.com/watch?v=ITbDjkaO-_Q","OceanLeadership","354"
"Source to Sink Expedition 354","Science","Lisa Strong",NA,"00:05:55",NA,"https://www.youtube.com/watch?v=ITbDjkaO-_Q","OceanLeadership","354"
"Source to Sink Expedition 354","Interviews/Career Paths","Lisa Strong",NA,"00:05:55",NA,"https://www.youtube.com/watch?v=ITbDjkaO-_Q","OceanLeadership","354"
"Source to Sink Expedition 354","Core Splitting","Lisa Strong",NA,"00:05:55",NA,"https://www.youtube.com/watch?v=ITbDjkaO-_Q","OceanLeadership","354"
"Source to Sink Expedition 354","Labs","Lisa Strong",NA,"00:05:55",NA,"https://www.youtube.com/watch?v=ITbDjkaO-_Q","OceanLeadership","354"
"Spotlight on Geological Forensics","Interviews/Career Paths",NA,NA,"00:03:17",NA,"https://www.youtube.com/watch?v=vfJXQk0rwm8","The JOIDES Resolution","366"
"Spotlight on Geological Forensics","Science",NA,NA,"00:03:17",NA,"https://www.youtube.com/watch?v=vfJXQk0rwm8","The JOIDES Resolution","366"
"Spotlight on Geological Forensics","Catwalk",NA,NA,"00:03:17",NA,"https://www.youtube.com/watch?v=vfJXQk0rwm8","The JOIDES Resolution","366"
"Spotlight on Geological Forensics","Labs",NA,NA,"00:03:17",NA,"https://www.youtube.com/watch?v=vfJXQk0rwm8","The JOIDES Resolution","366"
"STRUCTURAL GEOLOGY on the JR","Interviews/Career Paths","Thanos Fatouros",NA,"00:05:51",NA,"https://www.youtube.com/watch?v=zbp-sdKZ3Fs","OceanLeadership","344"
"STRUCTURAL GEOLOGY on the JR","Ocean","Thanos Fatouros",NA,"00:05:51",NA,"https://www.youtube.com/watch?v=zbp-sdKZ3Fs","OceanLeadership","344"
"STRUCTURAL GEOLOGY on the JR","Science","Thanos Fatouros",NA,"00:05:51",NA,"https://www.youtube.com/watch?v=zbp-sdKZ3Fs","OceanLeadership","344"
"STRUCTURAL GEOLOGY on the JR","Marine Life","Thanos Fatouros",NA,"00:05:51",NA,"https://www.youtube.com/watch?v=zbp-sdKZ3Fs","OceanLeadership","344"
"STRUCTURAL GEOLOGY on the JR","Derrick","Thanos Fatouros",NA,"00:05:51",NA,"https://www.youtube.com/watch?v=zbp-sdKZ3Fs","OceanLeadership","344"
"Studying Seafloor Microbes in the Lab","Gangway/Pier","Lisa Strong",NA,"00:01:44",NA,"https://www.youtube.com/watch?v=akXrwDR4FkU","OceanLeadership","Microbes"
"Studying Seafloor Microbes in the Lab","Science","Lisa Strong",NA,"00:01:44",NA,"https://www.youtube.com/watch?v=akXrwDR4FkU","OceanLeadership","Microbes"
"Studying Seafloor Microbes in the Lab","Labs","Lisa Strong",NA,"00:01:44",NA,"https://www.youtube.com/watch?v=akXrwDR4FkU","OceanLeadership","Microbes"
"Sunrise on the JOIDES Resolution","Labs","Jenny Middleton/LDEO",NA,"00:00:18",NA,"https://www.youtube.com/watch?v=lxUs9D8aEpc","Columbia Climate School","383"
"TEASER - IODP 342 NEWFOUNDLAND","Science","Dan Brinkhuis",NA,"00:02:05",NA,"https://www.youtube.com/watch?v=QraUO3db6fk","OceanLeadership","342"
"TEASER - IODP 342 NEWFOUNDLAND","Core Splitting","Dan Brinkhuis",NA,"00:02:05",NA,"https://www.youtube.com/watch?v=QraUO3db6fk","OceanLeadership","342"
"TEASER - IODP 342 NEWFOUNDLAND","Catwalk","Dan Brinkhuis",NA,"00:02:05",NA,"https://www.youtube.com/watch?v=QraUO3db6fk","OceanLeadership","342"
"TEASER - IODP 342 NEWFOUNDLAND","Labs","Dan Brinkhuis",NA,"00:02:05",NA,"https://www.youtube.com/watch?v=QraUO3db6fk","OceanLeadership","342"
"TEASER - IODP 342 NEWFOUNDLAND","Bridge","Dan Brinkhuis",NA,"00:02:05",NA,"https://www.youtube.com/watch?v=QraUO3db6fk","OceanLeadership","342"
"TEASER - IODP 342 NEWFOUNDLAND","Ocean","Dan Brinkhuis",NA,"00:02:05",NA,"https://www.youtube.com/watch?v=QraUO3db6fk","OceanLeadership","342"
"TEASER - IODP 342 NEWFOUNDLAND","Drilling/Rigfloor","Dan Brinkhuis",NA,"00:02:05",NA,"https://www.youtube.com/watch?v=QraUO3db6fk","OceanLeadership","342"
"TEASER - IODP 342 NEWFOUNDLAND","Gangway/Pier","Dan Brinkhuis",NA,"00:02:05",NA,"https://www.youtube.com/watch?v=QraUO3db6fk","OceanLeadership","342"
"Testing the Air Gun","Logging","Bill Crawford",NA,"00:03:01",NA,"https://www.youtube.com/watch?v=EnDuLGXF4Dw","OceanLeadership","320"
"Testing the Air Gun","Ocean","Bill Crawford",NA,"00:03:01",NA,"https://www.youtube.com/watch?v=EnDuLGXF4Dw","OceanLeadership","320"
"The Adventure Begins Expedition 371-Tasman Sea Frontier","Gangway/Pier","Adam Kurtz",NA,"00:02:56",NA,"https://www.youtube.com/watch?v=tK-AQe_dZKo","The JOIDES Resolution","371"
"The Adventure Begins Expedition 371-Tasman Sea Frontier","Labs","Adam Kurtz",NA,"00:02:56",NA,"https://www.youtube.com/watch?v=tK-AQe_dZKo","The JOIDES Resolution","371"
"The Adventure Begins Expedition 371-Tasman Sea Frontier","Interviews/Career Paths","Adam Kurtz",NA,"00:02:56",NA,"https://www.youtube.com/watch?v=tK-AQe_dZKo","The JOIDES Resolution","371"
"The Adventure Begins Expedition 371-Tasman Sea Frontier","Helipad","Adam Kurtz",NA,"00:02:56",NA,"https://www.youtube.com/watch?v=tK-AQe_dZKo","The JOIDES Resolution","371"
"The Adventure Begins Expedition 371-Tasman Sea Frontier","Steel Beach","Adam Kurtz",NA,"00:02:56",NA,"https://www.youtube.com/watch?v=tK-AQe_dZKo","The JOIDES Resolution","371"
"The Adventure Begins Expedition 371-Tasman Sea Frontier","Catwalk","Adam Kurtz",NA,"00:02:56",NA,"https://www.youtube.com/watch?v=tK-AQe_dZKo","The JOIDES Resolution","371"
"The Adventure Begins Expedition 371-Tasman Sea Frontier","Bridge","Adam Kurtz",NA,"00:02:56",NA,"https://www.youtube.com/watch?v=tK-AQe_dZKo","The JOIDES Resolution","371"
"The Adventure Begins Expedition 371-Tasman Sea Frontier","Life Boats","Adam Kurtz",NA,"00:02:56",NA,"https://www.youtube.com/watch?v=tK-AQe_dZKo","The JOIDES Resolution","371"
"The Adventure Begins Expedition 371-Tasman Sea Frontier","Derrick","Adam Kurtz",NA,"00:02:56",NA,"https://www.youtube.com/watch?v=tK-AQe_dZKo","The JOIDES Resolution","371"
"The Adventure Begins Expedition 371-Tasman Sea Frontier","Ocean","Adam Kurtz",NA,"00:02:56",NA,"https://www.youtube.com/watch?v=tK-AQe_dZKo","The JOIDES Resolution","371"
"The Barangay JOIDES Resolution","Science","Jose Cuevas",NA,"00:49:27","Filipino history","https://www.youtube.com/watch?v=R_8MQLPQrFc","The JOIDES Resolution","395C"
"The Barangay JOIDES Resolution","Ocean","Jose Cuevas",NA,"00:49:27","Filipino history","https://www.youtube.com/watch?v=R_8MQLPQrFc","The JOIDES Resolution","395C"
"The Barangay JOIDES Resolution","Drilling/Rigfloor","Jose Cuevas",NA,"00:49:27","Filipino history","https://www.youtube.com/watch?v=R_8MQLPQrFc","The JOIDES Resolution","395C"
"The Barangay JOIDES Resolution","Interviews/Career Paths","Jose Cuevas",NA,"00:49:27","Filipino history","https://www.youtube.com/watch?v=R_8MQLPQrFc","The JOIDES Resolution","395C"
"The Barangay JOIDES Resolution","Life at Sea","Jose Cuevas",NA,"00:49:27","Filipino history","https://www.youtube.com/watch?v=R_8MQLPQrFc","The JOIDES Resolution","395C"
"The Journey Continues","Interviews/Career Paths","Bill Crawford",NA,"00:03:10","JR refit","https://www.youtube.com/watch?v=_kWtMqiXd_I","OceanLeadership","320"
"The Journey Continues","Gangway/Pier","Bill Crawford",NA,"00:03:10","JR refit","https://www.youtube.com/watch?v=_kWtMqiXd_I","OceanLeadership","320"
"The JR's Lifeboats","Life Boats","Beth Doyle",NA,"00:03:38",NA,"https://www.youtube.com/watch?v=DHfz5pK2tLc","The JOIDES Resolution","400"
"The JR's Lifeboats","Ocean","Beth Doyle",NA,"00:03:38",NA,"https://www.youtube.com/watch?v=DHfz5pK2tLc","The JOIDES Resolution","400"
"The Whirling Waters of Antarctica","Labs",NA,NA,"00:08:24","shore fieldwork","https://www.youtube.com/watch?v=00zvN_nWbuc","Faculty of Geosciences Utrecht University","318"
"The Whirling Waters of Antarctica","Catwalk",NA,NA,"00:08:24","shore fieldwork","https://www.youtube.com/watch?v=00zvN_nWbuc","Faculty of Geosciences Utrecht University","318"
"The Whirling Waters of Antarctica","Drilling/Rigfloor",NA,NA,"00:08:24","shore fieldwork","https://www.youtube.com/watch?v=00zvN_nWbuc","Faculty of Geosciences Utrecht University","318"
"The Whirling Waters of Antarctica","Ocean",NA,NA,"00:08:24","shore fieldwork","https://www.youtube.com/watch?v=00zvN_nWbuc","Faculty of Geosciences Utrecht University","318"
"The Whirling Waters of Antarctica","Marine Life",NA,NA,"00:08:24","shore fieldwork","https://www.youtube.com/watch?v=00zvN_nWbuc","Faculty of Geosciences Utrecht University","318"
"The Whirling Waters of Antarctica","Science",NA,NA,"00:08:24","shore fieldwork","https://www.youtube.com/watch?v=00zvN_nWbuc","Faculty of Geosciences Utrecht University","318"
"Timelapse Stage 1- Te Matakite's pressure sensors go down","Moonpool",NA,NA,"00:02:07",NA,"https://www.youtube.com/watch?v=q0P7ludl7as","The JOIDES Resolution","375"
"Titanic Tales Episode 1","Science","Dan Brinkhuis",NA,"00:00:58",NA,"https://www.youtube.com/watch?v=S4ZTkjWHBdE","OceanLeadership","342"
"Titanic Tales Episode 1","Ocean","Dan Brinkhuis",NA,"00:00:58",NA,"https://www.youtube.com/watch?v=S4ZTkjWHBdE","OceanLeadership","342"
"Titanic Tales Episode 1","Drilling/Rigfloor","Dan Brinkhuis",NA,"00:00:58",NA,"https://www.youtube.com/watch?v=S4ZTkjWHBdE","OceanLeadership","342"
"Titanic Tales Episode 1","Derrick","Dan Brinkhuis",NA,"00:00:58",NA,"https://www.youtube.com/watch?v=S4ZTkjWHBdE","OceanLeadership","342"
"Titanic Tales Episode 2","Steel Beach","Dan Brinkhuis",NA,"00:01:26",NA,"https://www.youtube.com/watch?v=8bqL1ByFzJA","OceanLeadership","342"
"Titanic Tales Episode 2","Labs","Dan Brinkhuis",NA,"00:01:26",NA,"https://www.youtube.com/watch?v=8bqL1ByFzJA","OceanLeadership","342"
"Titanic Tales Episode 2","Ocean","Dan Brinkhuis",NA,"00:01:26",NA,"https://www.youtube.com/watch?v=8bqL1ByFzJA","OceanLeadership","342"
"Titanic Tales Episode 2","Science","Dan Brinkhuis",NA,"00:01:26",NA,"https://www.youtube.com/watch?v=8bqL1ByFzJA","OceanLeadership","342"
"Titanic Tales Episode 3","Science","Dan Brinkhuis",NA,"00:01:25",NA,"https://www.youtube.com/watch?v=toKcMsPxTOA","OceanLeadership","342"
"Titanic Tales Episode 3","Labs","Dan Brinkhuis",NA,"00:01:25",NA,"https://www.youtube.com/watch?v=toKcMsPxTOA","OceanLeadership","342"
"Titanic Tales Episode 4","Bridge","Dan Brinkhuis",NA,"00:01:43",NA,"https://www.youtube.com/watch?v=RizPBqVKTEk","OceanLeadership","342"
"Titanic Tales Episode 4","Life Boats","Dan Brinkhuis",NA,"00:01:43",NA,"https://www.youtube.com/watch?v=RizPBqVKTEk","OceanLeadership","342"
"Titanic Tales Episode 4","Helipad","Dan Brinkhuis",NA,"00:01:43",NA,"https://www.youtube.com/watch?v=RizPBqVKTEk","OceanLeadership","342"
"Tour From the Top of A Drill Rig - 3D","Ocean",NA,NA,"00:01:02",NA,"https://www.youtube.com/watch?v=MprlafOiacs","Columbia Climate School","383"
"Tour From the Top of A Drill Rig - 3D","Derrick",NA,NA,"00:01:02",NA,"https://www.youtube.com/watch?v=MprlafOiacs","Columbia Climate School","383"
"Tour the JR with Aggie and Dave","Catwalk",NA,NA,"00:06:57","pet wall","https://www.youtube.com/watch?v=BBnwwBNxYYc","The JOIDES Resolution","372"
"Tour the JR with Aggie and Dave","Science",NA,NA,"00:06:57","pet wall","https://www.youtube.com/watch?v=BBnwwBNxYYc","The JOIDES Resolution","372"
"Tour the JR with Aggie and Dave","Derrick",NA,NA,"00:06:57","pet wall","https://www.youtube.com/watch?v=BBnwwBNxYYc","The JOIDES Resolution","372"
"Tour the JR with Aggie and Dave","Labs",NA,NA,"00:06:57","pet wall","https://www.youtube.com/watch?v=BBnwwBNxYYc","The JOIDES Resolution","372"
"Tour the JR with Aggie and Dave","Drilling/Rigfloor",NA,NA,"00:06:57","pet wall","https://www.youtube.com/watch?v=BBnwwBNxYYc","The JOIDES Resolution","372"
"Tour the JR with Aggie and Dave","Life at Sea",NA,NA,"00:06:57","pet wall","https://www.youtube.com/watch?v=BBnwwBNxYYc","The JOIDES Resolution","372"
"Trippin' Pipe","Labs","Lisa Strong",NA,"00:03:47","FFF/VIT","https://www.youtube.com/watch?v=E5vt2vB2ETY","OceanLeadership","354"
"Trippin' Pipe","Drilling/Rigfloor","Lisa Strong",NA,"00:03:47","FFF/VIT","https://www.youtube.com/watch?v=E5vt2vB2ETY","OceanLeadership","354"
"Trippin' Pipe","Derrick","Lisa Strong",NA,"00:03:47","FFF/VIT","https://www.youtube.com/watch?v=E5vt2vB2ETY","OceanLeadership","354"
"Trippin' Pipe","Core Splitting","Lisa Strong",NA,"00:03:47","FFF/VIT","https://www.youtube.com/watch?v=E5vt2vB2ETY","OceanLeadership","354"
"Trippin' Pipe","Gangway/Pier","Lisa Strong",NA,"00:03:47","FFF/VIT","https://www.youtube.com/watch?v=E5vt2vB2ETY","OceanLeadership","354"
"Trippin' Pipe","Catwalk","Lisa Strong",NA,"00:03:47","FFF/VIT","https://www.youtube.com/watch?v=E5vt2vB2ETY","OceanLeadership","354"
"Trippin' Pipe","Ocean","Lisa Strong",NA,"00:03:47","FFF/VIT","https://www.youtube.com/watch?v=E5vt2vB2ETY","OceanLeadership","354"
"Turbidite Transport: Sediment's Journey","Interviews/Career Paths","Lisa Strong",NA,"00:04:35",NA,"https://www.youtube.com/watch?v=MW1-vkGR2Jw","OceanLeadership","354"
"Turbidite Transport: Sediment's Journey","Science","Lisa Strong",NA,"00:04:35",NA,"https://www.youtube.com/watch?v=MW1-vkGR2Jw","OceanLeadership","354"
"Turbidite Transport: Sediment's Journey","Labs","Lisa Strong",NA,"00:04:35",NA,"https://www.youtube.com/watch?v=MW1-vkGR2Jw","OceanLeadership","354"
"Turning the JR","Gangway/Pier",NA,NA,"00:01:20","tugboats","https://www.youtube.com/watch?v=8yuAoMClCj0","OceanLeadership","317"
"Underwater camera evolution","Marine Life",NA,NA,"00:02:11","VIT/FFF","https://www.youtube.com/watch?v=ABGnuJm7abs","The JOIDES Resolution","375"
"Unique parts of the JR","Helipad",NA,NA,"00:01:14",NA,"https://www.youtube.com/watch?v=AAYxLv5fB9I","The JOIDES Resolution","375"
"Unique parts of the JR","Moonpool",NA,NA,"00:01:14",NA,"https://www.youtube.com/watch?v=AAYxLv5fB9I","The JOIDES Resolution","375"
"Video 1 An Unordinary Start","Ocean",NA,NA,"00:01:48",NA,"https://www.youtube.com/watch?v=eNPIQjVUnyY","The JOIDES Resolution","390"
"Video 1 An Unordinary Start","Gangway/Pier",NA,NA,"00:01:48",NA,"https://www.youtube.com/watch?v=eNPIQjVUnyY","The JOIDES Resolution","390"
"Video 1 An Unordinary Start","Labs",NA,NA,"00:01:48",NA,"https://www.youtube.com/watch?v=eNPIQjVUnyY","The JOIDES Resolution","390"
"Video 10 Between a Rock and Hard Place","Core Splitting","Marlo Garnsworthy",NA,"00:02:05",NA,"https://www.youtube.com/watch?v=zxr52D6Q7MI","The JOIDES Resolution","390"
"Video 10 Between a Rock and Hard Place","Derrick","Marlo Garnsworthy",NA,"00:02:05",NA,"https://www.youtube.com/watch?v=zxr52D6Q7MI","The JOIDES Resolution","390"
"Video 10 Between a Rock and Hard Place","Ocean","Marlo Garnsworthy",NA,"00:02:05",NA,"https://www.youtube.com/watch?v=zxr52D6Q7MI","The JOIDES Resolution","390"
"Video 11 Dating Isn't Easy, Part 1","Science","Marlo Garnsworthy",NA,"00:02:00",NA,"https://www.youtube.com/watch?v=HUtjEY27JXA","The JOIDES Resolution","390"
"Video 11 Dating Isn't Easy, Part 1","Catwalk","Marlo Garnsworthy",NA,"00:02:00",NA,"https://www.youtube.com/watch?v=HUtjEY27JXA","The JOIDES Resolution","390"
"Video 11 Dating Isn't Easy, Part 1","Ocean","Marlo Garnsworthy",NA,"00:02:00",NA,"https://www.youtube.com/watch?v=HUtjEY27JXA","The JOIDES Resolution","390"
"Video 11 Dating Isn't Easy, Part 1","Labs","Marlo Garnsworthy",NA,"00:02:00",NA,"https://www.youtube.com/watch?v=HUtjEY27JXA","The JOIDES Resolution","390"
"Video 11 Dating Isn't Easy, Part 1","Interviews/Career Paths","Marlo Garnsworthy",NA,"00:02:00",NA,"https://www.youtube.com/watch?v=HUtjEY27JXA","The JOIDES Resolution","390"
"Video 12 Dating Isn't Easy Part 2","Interviews/Career Paths","Marlo Garnsworthy",NA,"00:02:13",NA,"https://www.youtube.com/watch?v=AjGStj12ikM","The JOIDES Resolution","390"
"Video 12 Dating Isn't Easy Part 2","Science","Marlo Garnsworthy",NA,"00:02:13",NA,"https://www.youtube.com/watch?v=AjGStj12ikM","The JOIDES Resolution","390"
"Video 12 Dating Isn't Easy Part 2","Labs","Marlo Garnsworthy",NA,"00:02:13",NA,"https://www.youtube.com/watch?v=AjGStj12ikM","The JOIDES Resolution","390"
"Video 2 Transit Core Description Part 1","Science","Marlo Garnsworthy",NA,"00:02:15",NA,"https://www.youtube.com/watch?v=2obsF_vlmus","The JOIDES Resolution","390"
"Video 2 Transit Core Description Part 1","Ocean","Marlo Garnsworthy",NA,"00:02:15",NA,"https://www.youtube.com/watch?v=2obsF_vlmus","The JOIDES Resolution","390"
"Video 2 Transit Core Description Part 1","Reefer","Marlo Garnsworthy",NA,"00:02:15",NA,"https://www.youtube.com/watch?v=2obsF_vlmus","The JOIDES Resolution","390"
